TaxID;output/DNA_220707_20-22mix_cer_BIOMcombi_S29_kaiju.out
2709404;1
2709406;1
2709409;1
2709660;21
2709708;14
2709721;2
2709779;1
2709780;4
2709792;10
2709793;3
2709796;31
2709797;2
2710493;2
2710495;1
2710496;15
2710497;1
2710500;12
2710501;8
2710503;2
2710505;123
2710507;8
2710509;3
2710516;1
2710517;1
2710518;2
2710519;1
2710587;4
2710596;14
2710648;1
2710650;1
2710758;1
2710879;2
2710881;37
2710888;1
2711164;1
2711170;1
2711171;4
2711183;23
2711185;2
2711328;7
2712223;1
2712864;6
2712865;1
2712894;7
2712935;6
2712940;2
2712945;3
2712956;13
2712958;1
2712970;1
2712974;2
2712976;1
2712977;1
2712979;1
2713145;1
2713154;1
2713176;1
2713216;1
2713217;7
2713222;1
2713223;2
2713224;4
2713246;2
2713247;41
2713250;1
2713256;3
2713257;7
2713269;2
2713276;11
2713278;1
2713280;2
2713288;5
2713298;1
2713299;2
2713304;1
2713312;2
2713313;4
2713318;1
2713322;5
2713414;15
2713500;1
2713569;1
2713571;1
2714110;1
2714168;5
2714171;3
2714183;4
2714184;42
2714353;4
2714358;12
2714592;1
2714601;12
2714855;7
2714858;1
2714865;1
2714923;2
2714924;10
2714925;30
2714926;16
2714927;5
2714928;20
2714930;8
2714931;2
2714935;13
2714936;1
2714940;42
2714946;2
2714947;4
2714949;1
2714950;1
2714951;1
2714952;1
2715094;6
2715124;3
2715131;1
2715163;6
2715164;2
2715212;9
2715279;4
2715289;10
2715536;1
2715678;37
2715735;5
2715959;21
2715964;6
2715990;1
2716170;7
2716225;20
2716226;3
2716227;1
2716264;4
2716311;39
2716538;14
2716879;1
2716884;2
2716930;2
2717286;4
2717288;2
2717316;1
2717318;1
2717319;1
2717332;1
2717365;4
2717475;4
2717477;16
2717699;5
2717871;1
2717882;4
2718472;37
2718475;1
2718478;5
2718531;3
2718532;1
2718534;3
2718620;7
2718714;90
2718928;1
2718938;4
2718941;30
2718942;7
2718943;1
2719047;1
2719188;1
2719189;13
2719198;1
2719210;1
2719231;4
2719313;41
2719574;1
2719793;5
2719794;2
2719797;1
2719912;4
2719989;1
2720018;11
2720025;1
2720078;2
2720080;1
2720084;3
2720165;3
2720226;2
2720503;1
2720903;18
2720914;1
2720916;7
2720918;9
2720919;5
2720920;6
2720921;1
2720922;6
2720923;9
2720924;146
2720928;15
2720929;42
2720932;122
2720934;22
2720935;7
2720943;3
2720947;2
2720950;1
2720967;1
2721162;17
2721164;2
2721546;3
2721560;1
2721561;1
2721622;1
2721760;2
2722705;4
2722706;1
2722751;1
2722791;2
2723053;1
2723058;3
2723064;2
2723071;4
2723073;15
2723076;1
2723083;3
2723084;7
2723086;1
2723089;1
2723091;1
2723093;2
2723238;2
2723242;5
2723244;11
2723245;6
2723248;70
2723403;6
2723727;1
2723742;1
2723743;1
2723754;1
2723762;11300
2723769;15
2723772;3
2723857;1
2723892;9
2723893;1
2723900;2
2723906;7
2723907;72
2723909;2
2723910;6
2724076;4
2724121;2
2724150;30
2724178;1
2724184;2
2724308;2
2724322;5
2724326;1
2724481;14
2724527;3
2724528;1
2724619;50
2724879;1
2724939;1
2724942;1
2725264;2
2725268;3
2725283;1
2725303;6
2725304;7
2725414;1
2725477;25
2725557;3
2725562;31
2725603;1
2725616;5
2725618;34
2725621;1
2725623;9
2725942;15
2725944;7
2725994;1
2725996;2
2726078;6
2726185;15
2726188;12
2726201;1
2726362;3
2726427;2
2726434;2
2726741;1
2726954;1
2726956;1
2726982;1
2726983;2
2726987;1
2726989;4
2727865;1
2728020;3
2728021;3
2728022;1
2728023;6
2728037;7
2728836;11
2728839;2
2728840;18
2728842;1
2728845;1
2728846;1
2728847;6
2728853;1
2729105;1
2729141;1
2729386;3
2729421;5
2729423;1
2729539;9
2729541;14
2729574;21
2729575;4
2729616;5
2729622;2
2729629;1
2729631;17
2729632;4
2729639;1
2729721;2
2730080;1
2730402;1
2730447;1
2730889;1
2730920;3
2730925;2
2731211;1
2731212;2
2731219;32
2731247;69
2731249;80
2731251;13
2731342;17
2731360;1
2731377;12
2731402;1
2731552;3
2731619;29021
2731621;102
2731643;103
2731645;37
2731647;94
2731649;5
2731650;22
2731652;1
2731653;31
2731672;307
2731674;13
2731675;1
2731677;1
2731681;1
2731690;66
2731691;9
2731755;2
2731928;12
2731935;4
2731937;9
2731938;8
2731941;1
2731942;80
2731948;7
2731954;1
2731958;11
2731981;3
2731989;8
2731990;275
2732012;19
2732013;326
2732014;4
2732016;4
2732017;197
2732020;2
2732037;9
2732038;4091
2732045;12
2732047;3
2732049;6
2732062;6
2732068;4
2732161;1
2732254;3
2732364;7
2732415;1
2732416;45
2732423;5
2732487;1
2732510;1
2732614;6
2732652;2
2732675;3
2732677;2
2732679;6
2732683;4
2732684;9
2732686;51
2732688;59
2732689;3
2732693;69
2732694;4
2732695;120
2732909;25
2732910;2
2732911;2
2732912;10
2732913;6
2732917;3
2732921;15
2732926;2
2732928;55
2732930;2
2732932;3
2732938;11
2732939;60
2732960;16
2732962;6
2732963;14
2732964;7
2732965;6
2732968;6
2732969;2
2732970;107
2733088;55
2733092;4
2733095;46
2733098;2
2733102;29
2733104;3
2733109;1
2733112;20
2733122;2
2733124;153
2733127;8
2733128;17
2733130;24
2733140;1
2733141;15
2733142;1
2733146;7
2733151;11
2733152;2
2733153;5
2733154;2
2733155;7
2733156;2
2733159;4
2733160;64
2733161;209
2733170;5
2733184;2
2733196;3
2733197;1
2733198;1
2733204;4
2733205;1
2733220;2
2733338;5
2733340;8
2733341;32
2733342;4
2733343;2
2733345;84
2733394;1
2733571;2
2733614;2
2733617;15
2733641;2
2733867;1
2733869;2
2733870;1
2733883;1
2733895;12
2733919;13
2733935;1
2733955;1
2733981;18
2734079;1
2734091;9
2734093;1
2734104;4
2734128;22
2734140;7
2734141;12
2734143;11
2734153;4
2734259;1
2734283;1
2734634;1
2734636;1
2734809;2
2734909;13
2735125;1
2735135;7
2735300;15
2735304;1
2735305;1
2735436;2
2735528;1
2735554;5
2735555;3
2735562;1
2735563;11
2735723;3
2735871;6
2735872;2
2735886;2
2735894;1
2735895;1
2735896;3
2735899;4
2735906;1
2735913;3
2736185;9
2736186;4
2736189;2
2736190;13
2736195;1
2736223;11
2736229;2
2736252;5
2736254;1
2736257;22
2736267;7
2736274;2
2736284;6
2736290;12
2736293;1
2736294;13
2736366;2
2736600;1
2736641;25
2736643;1
2736757;2
2736817;3
2736932;1
2737006;2
2737028;3
2737049;1
2737050;1
2737171;1
2737536;15
2737662;6
2738138;39
2738376;5
2738413;4
2738446;5
2738448;2
2738515;1
2738809;1
2738821;1
2738837;30
2738844;3
2738845;1
2738867;3
2738983;1
2739058;2
2739061;1
2739064;1
2739389;5
2739751;4
2739752;177
2739754;12
2739834;2
2739858;1
2740150;4
2740151;17
2740154;92
2740155;243
2740163;9
2740184;2
2740405;1
2740427;6
2740462;4
2740515;13
2740516;1
2740517;2
2740579;1
2740584;2
2740801;1
2740817;2
2741065;13
2741072;1
2741073;3
2741301;3
2741325;2
2741341;3
2741499;1
2741544;3
2741553;1
2741673;1
2741701;1
2742112;8
2742113;2
2742114;1
2742145;4
2742202;1
2742203;2
2742205;1
2742598;20
2742600;1
2742601;4
2742604;1
2742608;3
2742609;2
2742632;1
2742640;1
2742653;1
2742662;1
2742670;1
2742683;6
2742824;1
2742946;1
2742947;1
2742948;1
2742993;9
2743000;1
2743357;1
2743402;1
2743403;2
2743472;2
2743575;29
2743610;11
2743772;8
2743781;2
2743797;4
2743834;1
2743903;4
2743904;1
2743909;4
2743922;4
2743923;3
2743933;1
2743937;2
2743939;3
2743961;1
2743968;3
2743969;5
2743989;1
2743998;9
2744239;1
2744413;9
2744417;1
2744420;7
2744427;8
2744443;124
2744445;11
2744446;19
2744455;2
2744469;3
2744523;2
2745138;1
2745199;1
2745200;4
2745672;5
2745673;8
2745851;6
2745870;8
2745878;1
2745879;1
2745900;4
2745947;1
2746063;1
2746222;1
2746223;6
2746225;19
2746228;2
2746702;1
2746961;2
2746963;1
2747268;1
2747485;1
2747780;1
2747781;1
2748011;1
2748050;2
2748080;1
2748318;1
2748319;6
2748322;2
2748371;5
2748377;10
2748378;66
2748684;1
2748688;1
2749214;3
2749215;3
2749360;1
2749424;4
2749425;1
2749426;2
2749430;3
2749437;1
2749438;35
2749439;53
2749861;9
2749938;55
2749939;21
2749940;2
2749961;3
2749962;144
2749967;2
2749994;1
2749996;3
2750078;2
2750084;4
2750085;3
2750659;13
2750818;6
2750849;2
2750853;17
2750854;3
2750856;2
2750858;2
2750946;1
2750967;3
2751025;2
2751026;3
2751153;1
2751194;1
2751197;1
2751202;9
2751210;1
2751213;9
2751222;1
2751239;6
2751244;14
2751262;7
2751263;5
2751272;47
2751274;1
2751277;2
2751283;5
2751286;2
2751287;1
2751288;4
2751313;2
2751316;2
2751484;2
2751884;8
2752310;3
2752316;2
2752520;4
2752549;6
2752589;1
2752797;15
2753149;8
2753607;4
2753730;1
2753733;7
2754044;3
2754694;119
2754695;2
2754717;7
2754723;22
2754725;1
2755035;2
2755041;9
2755051;13
2755323;2
2755338;3
2755356;1
2755401;1
2755588;2
2756149;5
2756217;12
2756218;15
2757715;5
2757768;4
2758037;2
2758386;1
2758403;1
2758418;6
2758440;2
2758563;2
2758567;1
2758570;1
2758572;2
2758573;1
2758695;8
2758726;2
2759022;1
2759023;1
2759037;1
2759121;9
2759179;1
2759182;14
2759186;12
2759192;1
2759193;7
2759194;20
2759196;3
2759197;1
2759200;1
2759203;1144
2759204;26
2759205;4
2759208;1
2759209;20
2759212;3
2759214;2
2759218;1
2759272;3
2759393;1
2759399;21
2759464;4
2759465;1
2759680;3
2759681;3
2759702;7
2759707;1
2759719;2
2759727;1
2759728;7
2759736;27
2759899;2
2759900;1
2759911;1
2759944;1
2760083;8
2760084;1
2760087;2
2760093;4
2760306;1
2760312;3
2760708;4
2760713;4
2760774;1
2760815;2
2760816;4
2760930;1
2760960;1
2760976;2
2761105;1
2761108;1
2761109;3
2761110;7
2761120;26
2761164;137
2761216;4
2761221;2
2761227;1
2761229;2
2761264;3
2761283;5
2761292;1
2761312;2
2761326;1
2761329;3
2761333;12
2761338;5
2761453;1
2761487;1
2761580;7
2761620;1
2761624;1
2761708;2
2762014;73
2762020;1
2762059;2
2762210;1
2762213;3
2762215;4
2762217;4
2762220;1
2762221;1
2762223;3
2762230;1
2762231;13
2762233;1
2762234;7
2762246;10
2762277;1
2762279;1
2762288;7
2762291;5
2762292;1
2762296;4
2762297;3
2762300;11
2762302;1
2762304;17
2762318;237
2762322;7
2762323;6
2762386;1
2762426;1
2762427;2
2762429;1
2762495;2
2762556;1
2762563;5
2762565;1
2762576;2
2762591;1
2762597;2
2762599;3
2762671;1
2762745;3
2762756;2
2762757;9
2762811;23
2762819;19
2762822;2
2762824;52
2762827;7
2762828;15
2762829;21
2762832;3
2763013;15
2763014;2
2763016;11
2763023;5
2763025;1
2763027;6
2763033;3
2763034;5
2763036;9
2763042;55
2763045;76
2763046;1
2763047;2
2763048;6
2763050;17
2763051;5
2763053;5
2763054;68
2763056;13
2763057;20
2763058;32
2763059;1
2763061;6
2763062;1
2763063;2
2763064;10
2763066;4
2763069;13
2763071;2
2763075;1
2763101;15
2763103;14
2763236;5
2763260;1
2763264;1
2763266;14
2763269;275
2763498;4
2763500;1
2763644;13
2763645;2
2763654;5
2763655;5
2763656;3
2763657;112
2763658;4
2763659;5
2763660;14
2763661;69
2763662;38
2763664;2
2763666;130
2763667;15
2763669;6
2763670;1
2763671;2
2763672;5
2763673;9
2763675;3
2763676;8
2763677;4
2763678;6
2763679;20
2764176;2
2764322;5
2764323;4
2764712;2
2764714;9
2764716;4
2765359;1
2765360;3
2765371;4
2766470;6
2766474;1
2766479;4
2766537;41
2766561;3
2766562;14
2766564;5
2766565;26
2766566;7
2766568;21
2766702;3
2766703;5
2766779;4
2766780;1
2766954;3
2766967;6
2766968;2
2766981;1
2767084;1
2767188;68
2767221;2
2767322;1
2767358;1
2767426;6
2767429;4
2767434;2
2767454;1
2767469;4
2767546;4
2767548;1
2767551;3
2767556;12
2767565;1
2767570;1
2767571;2
2767572;69
2767573;7
2767574;13
2767575;3
2767581;63
2767589;2
2767842;15
2767875;1
2767877;6
2767879;50
2767884;2
2767885;19
2767886;27
2767887;7
2767888;4
2767889;1
2767890;2
2767891;1
2767892;3
2767893;16
2768066;2
2768067;6
2768141;1
2768161;4
2768772;1
2768773;1
2769078;1
2769254;2
2769257;2
2769276;1
2769279;1
2769280;4
2769281;3
2769286;6
2769289;2
2769292;2
2769294;1
2769297;1
2769300;5
2769303;3
2769306;3
2769307;6
2769310;90
2769311;26
2769313;2
2769337;12
2769358;12
2769485;1
2769573;1
2769806;2
2769808;2
2770078;3
2770093;1
2770327;5
2770329;5
2770581;1
2770636;2
2770773;4
2770775;1
2770776;4
2770777;2
2770778;1
2770779;10
2770788;1
2771213;19
2771352;2
2771354;9
2771355;6
2771359;2
2771361;1
2771369;4
2771379;1
2771427;3
2771428;41
2771431;3
2771432;2
2771433;1
2771434;3
2771435;1
2771471;1
2772025;4
2772059;47
2772060;1
2772061;41
2772062;111
2772063;32
2772064;7
2772065;34
2772066;8
2772067;3
2772068;41
2772069;13
2772070;4
2772071;9
2772072;154
2772073;1
2772074;45
2772075;22
2772076;3
2772077;3
2772078;35
2772079;83
2772080;74
2772081;63
2772082;75
2772083;19
2772084;97
2772085;70
2772086;1100
2772087;5
2772088;152
2772089;132
2772090;356
2772091;23
2772092;65
2772093;21
2772094;11
2772095;4
2772109;1
2772110;9
2772252;9
2772299;1
2772300;47
2772301;2
2772457;94
2772483;1
2772510;2
2772511;118
2772516;1
2772557;4
2772558;12
2772559;2
2772562;12
2773299;4
2773457;1
2773458;171
2773709;8
2774015;7
2774033;1
2774037;1
2774125;6
2774129;1
2774137;1
2774152;4
2774189;1
2774191;1
2774202;2
2774330;3
2774417;1
2774418;5
2774419;7
2774562;2
2774875;5
2775054;5
2775246;2
2775261;2
2775273;5
2775274;3
2775279;1
2775294;1
2775302;5
2775314;3
2775404;1
2775920;3
2776705;3
2776735;2
2776752;14
2776765;3
2776766;30
2776772;6
2776773;9
2776807;24
2776813;4
2776830;1
2777185;15
2777186;2
2777318;1
2777321;1
2777322;1
2777326;4
2777327;5
2777328;3
2777330;2
2777331;1
2777347;3
2777351;2
2777353;1
2777371;2
2777376;2
2777378;1
2777537;9
2777781;1
2777957;1
2777960;3
2777964;1
2777966;1
2777968;1
2777970;2
2777978;17
2777985;1
2778051;9
2778053;4
2778056;15
2778057;2
2778060;1
2778066;14
2778067;13
2778068;4
2778367;6
2778368;2
2778369;2
2778642;2
2778647;1
2778729;1
2778730;1
2778876;1
2778911;1
2778994;1
2779352;1
2779354;14
2779355;8
2779356;26
2779358;2
2779359;6
2779360;1
2779361;1
2779366;218
2779367;4
2779369;2
2779370;3
2779376;1
2779401;2
2779445;17
2779518;14
2779528;16
2779529;2
2779776;1
2779863;1
2780074;2
2780076;2
2780077;6
2780079;13
2780088;1
2780089;1
2780090;1
2780091;1
2780102;80
2780379;30
2780380;2
2780382;1
2780402;1
2780405;1
2780419;66
2780420;20
2780508;1
2780922;9
2781020;2
2781026;1
2781113;8
2781243;51
2781369;1
2781370;1
2781373;3
2781599;6
2781607;32
2781608;20
2781641;68
2781738;12
2781959;1
2781960;1
2782003;1
2782006;1
2782014;3
2782163;2
2782176;1
2782182;1
2782229;20
2782232;118
2782243;14
2782349;7
2782350;1
2782352;2
2782386;11
2782540;2
2782567;1
2782625;2
2782627;2
2782634;1
2782648;7
2782649;1
2782656;1
2782657;4
2782659;38
2782663;1
2782665;2
2782678;2
2782701;9
2783539;17
2783540;4
2783541;2
2783542;8
2783544;1
2783547;3
2783548;10
2783560;2
2783562;1
2783665;1
2783667;3
2783669;2
2783673;7
2783791;4
2783792;5
2783795;1
2783796;5
2783818;2
2783833;10
2783858;3
2783867;135
2783868;8
2784387;34
2784388;14
2784389;4
2785025;4
2785058;5
2785133;3
2785295;21
2785297;5
2785326;2
2785331;2
2785439;15
2785444;14
2785530;3
2785531;1
2785627;1
2785785;1
2785793;2
2785907;1
2785918;67
2786956;2
2786960;1
2787014;4
2787015;5
2787076;1
2787078;1
2787081;7
2787082;2
2787083;1
2787086;8
2787089;2
2787097;4
2787100;4
2787101;11
2787102;1
2787103;66
2787106;3
2787108;4
2787109;5
2787110;1
2787112;10
2787113;6
2787114;1
2787115;2
2787120;4
2787127;2
2787129;18
2787130;1
2787131;2
2787140;1
2787148;3
2787149;16
2787150;3
2787626;15
2787627;4
2787628;2
2787636;3
2787712;13
2787713;2
2787714;23
2787728;1
2787730;13
2787751;4
2787821;1
2787866;1
2788002;99
2788145;2
2788336;4
2788436;22
2788643;1
2788790;229
2788884;9
2788885;1
2788943;1
2789015;8
2789216;2
2789293;2
2789295;2
2789297;1
2789326;7
2789663;1
2789811;1
2789860;1
2789879;1
2790012;9
2790656;9
2790657;1
2790956;1
2791000;1
2791022;1
2791025;6
2791026;2
2791028;1
2791035;9
2791986;5
2792007;1
2792038;1
2792061;1
2792062;1
2792064;1
2792071;2
2792470;2
2792479;5
2792854;3
2792964;7
2793065;2
2793066;1
2793069;10
2793071;1
2793075;2
2793076;10
2793196;2
2793269;2
2793270;1
2793282;1
2793345;1
2793699;16
2793815;1
2793826;1
2794006;1
2794021;2
2794089;6
2794346;11
2794350;1
2794352;33
2794353;87
2794442;3
2794443;1
2794445;2
2794449;551
2794452;2
2794454;1
2794455;3
2794456;3
2794481;1
2794512;12
2794516;2
2794518;1
2794520;2
2794525;1
2794528;2
2794530;1
2794534;1
2794536;2
2794539;3
2794540;2
2794543;1
2794547;1
2794564;1
2794567;6
2794569;3
2794959;5
2795018;1
2795026;1
2795101;1
2795102;1
2795103;2
2795104;1
2795106;5
2795107;1
2795109;3
2795110;5
2795113;2
2795114;43
2795117;6
2795118;1
2795120;1
2795121;25
2795122;1
2795123;3
2795124;4
2795215;2
2795216;1
2795218;1
2795293;17
2795294;22
2795387;1
2795388;2
2795389;6
2795668;2
2795670;7
2795687;2
2795690;16
2795691;2
2795692;4
2795730;1
2795732;5
2795736;1
2795745;22
2795974;2
2795986;2
2796128;1
2796139;1
2796140;2
2796366;5
2796376;1
2796379;4
2796396;1
2796405;4
2796413;1
2796470;4
2796471;16
2796472;1
2796500;1
2796513;1
2796514;1
2796516;1
2796517;188
2796522;1
2796927;2
2797258;7
2797298;3
2797299;2
2797305;3
2797309;1
2797313;7
2797326;1
2797423;7
2797426;1
2797637;3
2798043;1
2798045;1
2798301;2
2798537;1
2798577;5
2798579;7
2798584;2
2798724;3
2798802;2
2798804;3
2798806;1
2798861;103
2798868;1
2799183;1
2799335;7
2799560;5
2799561;163
2799563;3
2799565;1
2799574;3
2799576;1
2799580;6
2799636;2
2799669;1
2799672;7
2799684;4
2799797;2
2799805;1
2800062;2
2800127;4
2800128;11
2800325;2
2800327;2
2800328;2
2800330;1
2800373;20
2800384;5
2800386;4
2800411;1
2800705;3
2800788;6
2800818;1
2800819;1
2800824;6
2800901;1
2800988;31
2801330;4
2801331;1
2801334;2
2801339;1
2801341;13
2801381;4
2801384;5
2801386;3
2801401;2
2801402;12
2801403;40
2801477;4
2801478;1
2801497;2
2801524;3
2801580;2
2801834;49
2801835;79
2801836;3
2801837;18
2801918;2
2801997;111
2802176;3
2802295;1
2802395;2
2802615;3
2802975;3
2803368;1
2803787;1
2803811;1
2803816;5
2803841;1
2803850;18
2803861;10
2803864;1
2803949;2
2804028;60
2804090;1
2804109;1
2804144;1
2804156;2
2804159;1
2804194;5
2804314;15
2804415;34
2804440;4
2804532;1
2804915;3
2804919;5
2805366;3
2805746;1
2805747;2
2805748;2
2805750;8
2805839;25
2805938;2
2805939;66
2806210;9
2806263;3
2806336;1
2806438;3
2806443;10
2806547;22
2806548;4
2806549;85
2806552;4
2806557;1
2806562;1
2806571;8
2806605;3
2806696;1
2806730;2
2807095;4
2807096;2
2807188;8
2807191;3
2807194;23
2807195;2
2807512;2
2807618;2
2807620;2
2807626;15
2807629;2
2807631;5
2807661;2
2807662;2
2807664;5
2807672;1
2807673;1
2807674;1
2808900;4
2808963;684
2809020;82
2809027;2
2809028;1
2809029;4
2809428;1
2809473;2
2810034;1
2810036;2
2810209;3
2810280;3
2810297;3
2810307;1
2810308;1
2810309;2
2810347;13
2810357;3
2810367;4
2810370;11
2810512;1
2810513;1
2810537;1
2810561;2
2810562;2
2810563;1
2810616;1
2810799;11
2811091;1
2811230;8
2811231;1
2811234;1
2811422;2
2811423;4
2811425;5
2811430;1
2811465;6
2811493;3
2811496;5
2811500;5
2811501;18
2811508;4
2811509;43
2811778;1
2811779;12
2811901;2
2812055;2
2812559;2
2812561;2
2812563;4
2812647;4
2812648;1
2812657;1
2812658;3
2812854;61
2812896;1
2812903;4
2812953;1
2813173;6
2813174;12
2813273;1
2813338;1
2813362;2
2813371;8
2813560;1
2813561;10
2813563;24
2813564;28
2813565;89
2813566;21
2813569;15
2813570;4
2813572;7
2813573;9
2813574;1
2813575;3
2813651;4
2813823;13
2813827;1
2814244;1
2814294;22
2814654;1
2814655;1
2814704;1
2814919;624
2814942;7
2814950;2
2814952;4
2814955;1
2814956;1
2814960;99
2814962;31
2814968;1
2814986;10
2814991;2
2814994;2
2814995;1
2814998;2
2815001;1
2815024;3
2815027;1
2815033;1
2815044;3
2815047;1
2815049;11
2815051;1
2815053;4
2815058;3
2815059;1
2815063;2
2815305;2
2815309;5
2815321;6
2815322;2
2815324;4
2815325;2
2815329;1
2815343;3
2815362;1
2815577;16
2815722;1
2815753;29
2815754;5
2815755;1
2815768;8
2815774;1
2815788;1
2815938;2
2816036;8
2816037;1
2816049;1
2816080;3
2816082;3
2816119;1
2816120;7
2816201;1
2816244;1
2816356;8
2816357;2
2816376;9
2816440;3
2816463;1
2816476;3
2816908;13
2816950;22
2816963;3
2817017;2
2817021;2
2817058;2
2817061;7
2817139;3
2817140;2
2817435;1
2817477;3
2817682;9
2817683;3
2817704;1
2817862;12
2817891;2
2818044;28
2818388;2
2818390;1
2818440;5
2818496;1
2819096;1
2819101;3
2819128;1
2819129;4
2819133;1
2819136;1
2819137;5
2819142;4
2819143;1
2819149;11
2819163;1
2819167;23
2819172;1
2819174;1
2819192;1
2819235;2
2819236;59
2819238;1
2819280;4
2819289;5
2819348;1
2819511;4
2819984;23
2819989;2
2820003;2
2820239;2
2820270;15
2820277;10
2820278;3
2820289;3
2820300;1
2820301;16
2820326;1
2820393;1
2820394;9
2820395;1
2820398;82
2820661;1
2820710;1
2820758;6
2820809;4
2820810;1
2820819;15
2820884;1
2821087;1
2821091;1
2821104;4
2821112;1
2821115;1
2821147;18
2821353;1
2821355;2
2821359;1
2821361;2
2821410;67
2821413;1
2821487;3
2821488;4
2821731;5
2821802;266
2821832;5
2822140;3
2822344;1
2822346;2
2822350;1
2822683;1
2822688;1
2822689;1
2822718;84
2822761;1
2822762;2
2822799;1
2822800;41
2822844;1
2822848;8
2823237;2
2823316;2
2823317;2
2823330;3
2823360;8
2823361;6
2823371;1
2823469;5
2823535;2
2823539;1
2823543;38
2823555;1
2823556;2
2823573;1
2823575;3
2823578;1
2823583;4
2823586;3
2823594;8
2823605;2
2823609;2
2823616;51
2823619;14
2823717;1
2823734;2
2823737;5
2823905;2
2824557;1
2824559;4
2824561;1
2824755;1
2824762;2
2824763;1
2824764;4
2824766;1
2824767;1
2824768;2
2824878;1
2824910;1
2824982;17
2824983;215
2824984;87
2824985;50
2824986;1237
2824987;109
2824988;137
2824989;38
2824991;195
2824992;79
2824993;3
2824994;1682
2824995;50
2824996;105
2824997;133
2824998;38
2824999;31
2825000;34
2825002;4
2825003;93
2825004;4
2825005;161
2825006;37
2825007;17
2825008;100
2825009;122
2825010;7
2825014;4
2825019;1
2825021;9
2825025;1
2825031;1
2825032;12
2825037;14
2825038;1
2825040;1
2825041;2
2825043;1
2825045;5
2825051;4
2825052;11
2825053;8
2825055;2
2825061;4
2825062;2
2825063;2
2825079;7
2825084;1
2825087;17
2825096;2
2825099;2
2825100;10
2825102;4
2825105;6
2825106;2
2825111;6
2825112;16
2825120;3
2825123;1
2825124;14
2825125;111
2825132;1
2825134;3
2825139;52
2825149;20
2825151;7
2825158;2
2825160;1
2825161;1
2825162;1
2825164;5
2825166;3
2825169;5
2825170;2
2825174;1
2825177;1
2825179;26
2825182;6
2825187;3
2825190;19
2825192;1
2825194;5
2825197;2
2825203;2
2825204;2
2825208;4
2825209;5
2825212;2
2825216;1
2825219;1
2825220;4
2825221;2
2825224;4
2825226;1
2825232;18
2825234;330
2825236;1
2825240;8
2825242;3
2825244;8
2825246;1
2825247;5
2825248;3
2825249;12
2825252;7
2825253;1
2825254;4
2825257;4
2825258;8
2825260;24
2825263;1
2825267;6
2825268;1
2825273;1
2825274;90
2825275;2
2825279;2
2825282;25
2825288;3
2825289;1
2825291;1
2825292;1
2825293;2
2825295;5
2825299;2
2825304;1
2825308;1
2825314;10
2825318;29
2825321;1
2825322;1
2825324;1
2825325;250
2825327;132
2825328;3
2825331;7
2825336;13
2825337;30
2825340;16
2825341;18
2825345;8
2825346;1
2825349;1
2825352;2
2825360;1
2825362;2
2825363;6
2825364;1
2825365;1
2825367;9
2825374;4
2825377;6
2825378;1
2825379;7
2825380;1
2825381;4
2825385;1
2825386;4
2825387;12
2825389;5
2825390;4
2825393;5
2825394;1
2825400;3
2825403;2
2825408;1
2825413;5
2825418;3
2825425;2
2825430;1
2825432;11
2825439;2
2825440;5
2825449;9
2825453;7
2825456;22
2825460;7
2825462;20
2825466;2
2825468;5
2825469;1
2825471;1
2825474;1
2825476;1
2825481;6
2825483;8
2825487;1
2825496;1
2825497;1
2825498;1
2825509;2
2825514;1
2825515;4
2825516;1
2825531;1
2825532;1
2825538;11
2825540;6
2825541;2
2825544;1
2825545;3
2825550;3
2825553;1
2825556;3
2825557;1
2825559;6
2825563;17
2825564;1
2825567;5
2825569;2
2825573;1
2825575;1
2825577;5
2825585;1
2825586;1
2825587;1
2825588;11
2825590;10
2825595;2
2825597;2
2825600;3
2825602;1
2825608;30
2825615;15
2825617;2
2825618;7
2825621;3
2825628;1
2825636;1
2825642;6
2825644;1
2825645;4
2825651;1
2825652;54
2825654;5
2825655;1
2825660;4
2825662;32
2825664;2
2825666;2
2825668;5
2825669;2
2825670;1
2825671;1
2825674;4
2825678;1
2825681;2
2825684;18
2825685;3
2825687;2
2825690;1
2825691;3
2825693;60
2825696;3
2825697;1
2825699;2
2825702;2
2825703;5
2825705;1
2825707;2
2825708;3
2825712;1
2825719;20
2825720;3
2825726;1
2825727;8
2825733;1
2825735;2
2825740;1
2825743;1
2825748;14
2825750;7
2825751;8
2825752;6
2825753;24
2825757;18
2825760;1
2825762;2
2825766;33
2825771;2
2825772;3
2825776;3
2825777;4
2825787;13
2825792;8
2825801;3
2825804;1
2825806;153
2825810;2
2825812;9
2825815;3
2825816;10
2825818;2
2825822;298
2825823;1
2825824;46
2825826;2
2825827;1
2825828;10
2825829;2
2825832;60
2825834;9
2825835;91
2825837;94
2825838;196
2825839;1
2825842;8
2825884;2
2825886;1
2826083;5
2826084;4
2826085;2
2826170;1
2826171;7
2826173;9
2826176;1
2826178;15
2826179;1
2826182;32
2826186;3
2826188;6
2826189;3
2826190;5
2826194;11
2826196;7
2826199;8
2826200;1
2826202;6
2826204;1
2826207;2
2826208;17
2826213;3
2826215;2
2826218;1
2826222;2
2826223;6
2826225;2
2826229;5
2826231;17
2826233;1
2826240;5
2826241;3
2826242;1
2826243;101
2826244;3
2826249;9
2826250;1
2826252;1
2826254;2
2826255;1
2826257;2
2826264;12
2826269;2
2826280;1
2826284;1
2826285;11
2826287;3
